CYCLING,Flywheel Sports: Stadium Cycling,"1927 Florida Ave NW, Washington",4.9,(5000+)
CYCLING,Zengo Cycle,"1508 14th St NW, Washington",4.9,(5000+)
CYCLING,Flywheel Sports: Stadium Cycling,"824 9th St NW, Unit B, Washington",4.8,(5000+)
BARRE,barre3,"701 2nd St NE, Washington",4.9,(5000+)
PILATES,Reformation Fitness,"1218 9th St NW, Washington",4.8,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"1345 19th St NW, Washington",4.9,(5000+)
BARRE,barre3,"2800 Clarendon Blvd, Ste 930, Arlington",4.9,(5000+)
CYCLING,Zengo Cycle,"4866 Cordell Ave, Bethesda",4.8,(5000+)
"CYCLING, STRENGTH TRAINING",Zweet Sport Total Fitness,"727 N Henry Street, Alexandria",4.9,(5000+)
PILATES,Toolbox Pilates,"1627 R Connecticut Ave NW, Washington",4.8,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"1927 Florida Ave NW, Washington",4.9,(5000+)
BARRE,barre3,"1000 Wisconsin Ave NW, Suite G100, Washington",4.9,(5000+)
BARRE,barre3,"1832 14th St NW, Washington",4.9,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"824 9th St NW, Unit B, Washington",4.9,(5000+)
CYCLING,CycleBar,"301 W Broad St, Falls Church",4.8,(5000+)
PILATES,District Pilates,"1302 9th St NW, Washington",4.9,(5000+)
YOGA,Zweet Sport Hot Yoga,"400 N Henry St, Alexandria",4.8,(5000+)
YOGA,CorePower Yoga,"1150 Connecticut Ave NW, Washington",4.8,(5000+)
CYCLING,Zengo Cycle,"3308 Wisconsin Ave NW, #202, Washington",4.9,(5000+)
BARRE,Biker Barre,"738 7th St SE, Washington",4.8,(5000+)
PILATES,[solidcore],"1441 U Street NW, Washington",4.9,(1000+)
STRENGTH TRAINING,Elevate Interval Fitness,"2428 14th St NW, Washington",4.9,(5000+)
BARRE,barre3,"715 Duke St, Alexandria",4.9,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"1821 7th St NW, Washington",4.9,(5000+)
CYCLING,CycleBar,"3400 Columbia Pike, Arlington",4.8,(5000+)
YOGA,Flow Yoga Center,"TWO LOCATIONS, 1450 P St NW, OR 1508 14th St NW (check class details), Washington",4.8,(5000+)
"YOGA, STRENGTH TRAINING",Next Phase Studio,"7610 Old Georgetown Rd, Bethesda",4.8,(5000+)
BARRE,barre3,"4829 Cordell Ave, Bethesda",4.9,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"433 Massachusetts Ave NW, Washington",4.9,(5000+)
YOGA,Dupont Circle Yoga,"2032 P St NW, Washington",4.8,(5000+)
PILATES,District Pilates,"4011 Georgia Ave NW, Washington",4.9,(5000+)
YOGA,CorePower Yoga,"1055 Thomas Jefferson St NW, Washington",4.8,(5000+)
YOGA,CorePower Yoga,"1929 Clarendon Blvd, Arlington",4.8,(5000+)
YOGA,Epic Yoga DC,"1323 Connecticut Ave NW, Washington",4.8,(5000+)
CYCLING,RYDE Cycle,"1025 N Fillmore St, Suite J, Arlington",4.7,(5000+)
"YOGA, STRENGTH TRAINING",Next Phase Studio,"2009 14th St N, Arlington",4.8,(5000+)
YOGA,CorePower Yoga,"575 12th Rd S, Arlington",4.8,(1000+)
"YOGA, STRENGTH TRAINING",SWEAT DC,"3232 Georgia Ave NW, Suite 105, Washington",4.9,(5000+)
YOGA,Yoga Heights,"3506 Georgia Ave NW, Washington",4.8,(5000+)
CYCLING,CycleBar,"1105 Delaware Ave NE, Washington",4.8,(5000+)
BARRE,Xtend Barre,"2008 Wilson Blvd, Arlington",4.8,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"1255 23rd St NW, Washington",4.8,(5000+)
YOGA,The Yoga Shala,"1550 7th St NW, Washington",4.8,(5000+)
STRENGTH TRAINING,E60 Fitness,"1524 Clarendon Blvd, Arlington",4.9,(5000+)
"YOGA, GYM TIME",MINT,"1724 California St NW, Washington",4.7,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"1245 First St SE, Washington",4.9,(5000+)
PILATES,Fuse on 14th,"1401 14th St NW, Washington",4.8,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"1706 Columbia Rd NW, Washington",4.9,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"10245 Old Georgetown Rd, Bethesda",4.9,(1000+)
PILATES,Reformation Fitness,"525 8th Street Southeast 2nd Floor, Washington",4.9,(1000+)
BARRE,b. Fit,"1339 14th St NW, Suite #3, Washington",4.8,(5000+)
YOGA,YogaWorks,"1632 17th St NW, Washington",4.8,(5000+)
CYCLING,ElectionCycle,"1108 H St NE, Washington",4.8,(5000+)
YOGA,Be Here Now Yoga,"406 8th St. SE,, Washington",4.8,(5000+)
"CYCLING, BOXING",Off Road,"905 U St NW, Washington",4.8,(5000+)
"YOGA, PILATES, …",sculp'd,"1103 Queen Street, Alexandria",4.9,(1000+)
YOGA,CorePower Yoga,"444 W Broad St, Falls Church",4.8,(1000+)
"PILATES, STRENGTH TRAINING",[solidcore],"3308 Wisconsin Ave NW, Washington",4.9,(1000+)
BARRE,barre3,"4900 Massachusetts Ave NW, Suite 105, Washington",4.8,(5000+)
STRENGTH TRAINING,HIIT Circuit Training,"4800 Auburn Ave, 7",4.8,(1000+)
"PILATES, STRENGTH TRAINING",[solidcore],"800 N Henry St, Alexandria",4.9,(1000+)
"CYCLING, BOXING",Off Road,"639 Pennsylvania Ave SE, Washington",4.8,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"2311 Wilson Boulevard, Arlington",4.9,(1000+)
"PILATES, STRENGTH TRAINING",[solidcore],"7101 Wisconsin Ave, Bethesda",4.9,(5000+)
YOGA,Past Tense,"3253 Mt Pleasant St NW, Washington",4.8,(5000+)
YOGA,Realignment Studio,"641 Pennsylvania Ave SE, Washington",4.8,(1000+)
"DANCE, BARRE",Sport&Health,"315 G St SE, Washington",4.8,(5000+)
BARRE,Xtend Barre,"1701 Duke St, Suite 160, Alexandria",4.9,(1000+)
BARRE,The Dailey Method,"1201 U St NW, Suite 300, Washington",4.7,(5000+)
YOGA,Shaw Yoga,"**NEW LOCATION**, 1311 Naylor Ct NW, (around the back of the building), Washington",4.8,(5000+)
YOGA,CorePower Yoga,"2233 Wisconsin Ave NW, Washington",4.8,(1000+)
YOGA,YogaWorks,"3528 Wilson Blvd, Arlington",4.8,(1000+)
"PILATES, STRENGTH TRAINING",[solidcore],"650 N Glebe Rd, Arlington",4.8,(1000+)
YOGA,Georgetown Yoga,"2805 M St NW, Washington",4.8,(5000+)
YOGA,Blue Nectar Yoga,"513 W Broad St, Suite 110 C, Falls Church",4.8,(1000+)
YOGA,Grace Studios,"8435 Georgia Ave., Second Floor, Silver Spring",4.8,(1000+)
PILATES,RTR Pilates,"6254 Old Dominion Dr, McLean",4.8,(1000+)
STRENGTH TRAINING,MINT Studio @ Manhattan Laundry,"1346 Florida Ave NW, Washington",4.8,(1000+)
STRENGTH TRAINING,Epic Interval Training,"506 K Street Northwest, Washington",4.9,(1000+)
BOXING,Nuboxx,"701 2nd St NE, Washington",4.9,(5000+)
GYM TIME,Balance Gym,"2121 Wisconsin Ave NW, Washington",4.8,(1000+)
YOGA,Yoga Noma,"1200 First St NE, Washington",4.8,(5000+)
BARRE,Pure Barre,"2130 P St NW, Washington",4.8,(5000+)
STRENGTH TRAINING,PULSE House of Fitness,"PULSE House of Fitness, 1401 New York Ave NW , Washington",4.9,(1000+)
YOGA,532Yoga,"532 N Washington St, Suite 100, Alexandria",4.8,(1000+)
"YOGA, STRENGTH TRAINING",Fit 360 DC,"3058 Mt Pleasant St NW, Washington",4.8,(1000+)
YOGA,Bhakti Yoga DC,"928 5th St NW, Washington",4.8,(1000+)
BARRE,barre3,"1243 1st St SE, Washington",4.9,(1000+)
YOGA,CorePower Yoga,"6800 Wisconsin Ave, Ste 300, Bethesda",4.8,(1000+)
"PRENATAL, YOGA",Bluebird Sky Yoga,"3101 12th St NE, Washington",4.8,(1000+)
YOGA,Edge Yoga,"2440 Wilson Blvd, Arlington",4.8,(1000+)
STRENGTH TRAINING,Definitions,"1050 Thomas Jefferson St NW, #120 Lobby Level, Washington",5.0,(5000+)
GYM TIME,Gold's Gym,"3910 Wilson Blvd, Arlington",4.6,(1000+)
"YOGA, MARTIAL ARTS, …",TRUEBODY,"7400 Wisconsin Avenue, Bethesda",4.7,(500+)
BARRE,The Bar Method,"750 9th St NW, Suite 103, Washington",4.8,(5000+)
YOGA,Hot Spot Dupont,"1635 Connecticut Ave NW, Washington",4.7,(1000+)
BARRE,Pure Barre,"3308 Wisconsin Ave NW, Suite 4 (2nd Floor), Washington",4.8,(1000+)
GYM TIME,Balance Gym,"1339 Green Ct NW, Washington",4.8,(1000+)
PILATES,RTR Pilates,"5406 Wisconsin Ave, Suite D-103, Chevy Chase",4.7,(5000+)
PILATES,PureRyde,"6910 Arlington Rd, Bethesda",4.8,(1000+)
YOGA,Yoga Factory DC,"715 Wharf St SW, Washington",4.8,(1000+)
YOGA,illumin8 Studios,"950 F Street Northwest, Washington",4.8,(1000+)
CYCLING,Ascend Cycle,"2413 Mount Vernon Avenue, Alexandria",4.8,(500+)
"PILATES, STRENGTH TRAINING",Lagree DC,"1383 H Street NE, Washington",4.8,(500+)
STRENGTH TRAINING,MADabolic,"3100 Clarendon Blvd, Arlington",4.8,(1000+)
STRENGTH TRAINING,Get Fit Studio,"277 South Washington Street , #120, Alexandria",4.9,(500+)
BARRE,The Bar Method,"7710 Woodmont Ave, Unit G, Bethesda",4.8,(1000+)
BARRE,Pure Barre,"407 8th St SE, Washington",4.8,(1000+)
YOGA,YogaWorks,"7832 Wisconsin Ave, Bethesda",4.7,(1000+)
YOGA,Yoga Heights,"255 Carroll St NW, Washington",4.7,(1000+)
BARRE,LavaBarre,"1528 Clarendon Blvd, Arlington",4.7,(5000+)
YOGA,PureFire Yoga,"4928 St. Elmo Ave, Bethesda",4.8,(1000+)
BARRE,Studio Barre,"610 N Fayette St, Alexandria",4.8,(1000+)
PILATES,Sculpt Studio,"4900 Auburn Ave, Bethesda",4.9,(1000+)
CYCLING,Good Sweat Studio,"1711 Wilson Boulevard, Arlington",4.9,(500+)
STRENGTH TRAINING,Cut Seven,"1101 Rhode Island Avenue Northwest, Washington",4.9,(500+)
GYM TIME,Gold's Gym,"4595 Woodberry St, Riverdale Park",4.8,(1000+)
YOGA,Embrace Yoga DC,"1650 Columbia Rd NW, Washington",4.8,(1000+)
CYCLING,CYCLED!,"6960 Maple St NW, Washington",4.8,(1000+)
"PILATES, STRENGTH TRAINING, …",Neighborhood Barre,"1148 N Irving St, Arlington",4.7,(5000+)
DANCE,Joy of Motion Dance Center -,"1333 H St NE, Washington",4.9,(1000+)
CYCLING,CYCLED!,"1110 Ripley St, Silver Spring",4.8,(1000+)
YOGA,Refresh Yoga Center,"110 King St, 2nd Floor, Alexandria",4.8,(1000+)
DANCE,Joy of Motion Dance Center,"5207 Wisconsin Ave, Second Floor, Washington",4.8,(1000+)
PILATES,DC Pilates,"526 H St NE, Washington",4.7,(1000+)
STRENGTH TRAINING,Bodymass Gym,"2000 15th St N, Arlington",4.9,(1000+)
YOGA,UP,"8083 Georgia Ave, Silver Spring",4.8,(1000+)
STRENGTH TRAINING,Elevate Interval Fitness,"301 M Street Southwest, Washington",4.8,(1000+)
YOGA,CorePower Yoga,"824 9th St NW, Suite A, Washington",4.8,(1000+)
"MEDITATION, YOGA",recharj,"1445 New York Ave NW, Washington",4.8,(1000+)
GYM TIME,OneLife Fitness,"305 Hooffs Run Dr, Alexandria",4.7,(1000+)
YOGA,Eaton Yoga DC,"1201 K Street Northwest, Washington",4.8,(500+)
GYM TIME,Balance Gym,"2401 M St NW, Washington",4.8,(1000+)
YOGA,Yoga Del Sol,"1519 Wisconsin Ave NW, Washington",4.8,(1000+)
GYM TIME,Gold's Gym,"1310 N Courthouse Rd, Arlington",4.7,(1000+)
GYM TIME,Gold's Gym,"2955 S Glebe Rd, Arlington",4.6,(1000+)
GYM TIME,Gold's Gym,"409 3rd St SW, #120, Washington",4.6,(1000+)
GYM TIME,Onelife Fitness,"4238 Wilson Blvd, Ste 3018, Arlington",4.7,(1000+)
PILATES,RTR Pilates,"5185 MacArthur Blvd NW, Washington",4.8,(1000+)
GYM TIME,Gold's Gym,"4310 Connecticut Ave NW, Washington",4.6,(1000+)
GYM TIME,Gold's Gym,"1220 N Fillmore St, Suite 150, Arlington",4.7,(1000+)
YOGA,Bikram Yoga Works,"1510 Okie Street Northeast, Washington",4.9,(500+)
"MARTIAL ARTS, STRENGTH TRAINING, …",202strong,"1722 I St NW, Washington",4.8,(1000+)
BOXING,Urban Boxing,"3701 Fairfax Dr, Arlington",4.8,(1000+)
YOGA,Honest Soul Yoga,"7505 Leesburg Pike, Falls Church",4.8,(100+)
STRENGTH TRAINING,Bodymass Gym,"2833 Georgia Ave NW, Washington",5.0,(100+)
YOGA,Bikram Yoga Works,"6202 Rhode Island Avenue, Riverdale Park",4.9,(100+)
"DANCE, BARRE",Sport&Health,"2231 Crystal Dr, Arlington",4.7,(1000+)
GYM TIME,Crunch Gym,"555 11th St NW, Washington",4.5,(1000+)
DANCE,Joy of Motion Dance Center,"7315 Wisconsin Ave, Suite 180E, Bethesda",4.9,(500+)
GYM TIME,Gold's Gym,"1830 N Nash St, Arlington",4.6,(1000+)
"DANCE, BARRE",Sport&Health,"4001 Brandywine St NW, Washington",4.7,(1000+)
"MEDITATION, YOGA",Take Five Meditation,"1803 Connecticut Ave NW, Second Floor, Washington",4.7,(500+)
"CYCLING, BARRE",BIker Barre,"11325 Seven Locks Road, Rockville",4.7,(500+)
BOXING,Urban Boxing,"1116 24th St NW, Washington",4.8,(1000+)
STRENGTH TRAINING,CrossFit DC - H Street,"1365 H St NE, Washington",4.9,(1000+)
STRENGTH TRAINING,Jade Fitness,"1310 Pennsylvania Ave SE, Washington",4.8,(1000+)
"GYM TIME, CYCLING",Washington Sports Clubs,"3222 M Street NW, Suite 140, Washington DC",4.7,(500+)
"STRENGTH TRAINING, BOXING, …",UFC Gym,"1200 North Herndon Street, Arlington",4.8,(100+)
"STRENGTH TRAINING, BOXING",BodySmith Training Gyms,"1630 14th St NW, Washington",4.7,(1000+)
CYCLING,Posh Cycling and Fitness,"9925 Rhode Island Avenue, College Park",4.9,(100+)
