CYCLING,Flywheel Sports: Stadium Cycling,"1927 Florida Ave NW, Washington",4.9,(5000+)
ROWING,DC Row,"790 Maine Ave SW, Washington",4.6,(1000+)
"PILATES, DANCE",Jordin's Paradise,"1215 Connecticut Ave NW, Washington",4.6,(1000+)
BOXING,Urban Boxing,"4834 Cordell Ave, Bethesda",4.8,(1000+)
DANCE,"DivaDance Washington, DC","1630 14th St. NW, Washington",4.9,(100+)
"MARTIAL ARTS, DANCE",Roda Movements,"7014 Westmoreland Ave, Takoma Park",4.8,(500+)
"MARTIAL ARTS, STRENGTH TRAINING",N-FLUX,"1722 I Street NW, Washington",4.8,(500+)
DANCE,Dance Trance DC,"Located on the 3rd floor of Balance Gym, 1339 Green Ct NW, Washington",4.7,(1000+)
"YOGA, STRENGTH TRAINING",Pulse Fitness,"5110 Ridgefield Rd, Suite 401, Bethesda",4.8,(1000+)
CYCLING,Balanced Athlete Fitness Studios,"5538 Connecticut Ave NW, Washington",4.7,(1000+)
BOXING,9Round,"6410 Brandon Ave, Springfield",4.8,(500+)
STRENGTH TRAINING,Primal Fitness,"219 M St NW, Washington",4.9,(500+)
GYM TIME,OneLife Fitness,"5115 Leesburg Pike, Falls Church",4.6,(100+)
CRYOTHERAPY,Alpha Cryo-Arlington,"2445 Army Navy Dr, Arlington",4.8,(100+)
GYM TIME,Gold's Gym,"6270 Arlington Blvd, Falls Church",4.6,(500+)
"MARTIAL ARTS, BOXING",UFC Gym,"528 N Henry St, Alexandria",4.7,(500+)
"YOGA, PILATES",Haute Bodhi Hot Yoga & Pilates,"4908 Wisconsin Ave NW, Washington, DC",4.7,(100+)
"YOGA, PILATES",Mind the Mat Pilates and Yoga,"2214 Mount Vernon Avenue, Alexandria",4.7,(100+)
"YOGA, PILATES",Simon Says Yoga,"4611 Sangamore Road, Bethesda",4.7,(100+)
DANCE,Divas and Dolls Fitness,"4580 Beech Rd, Temple Hills",4.8,(100+)
YOGA,Power Nectar Yoga,"2708 Richmond Highway, Alexandria",4.8,(100+)
PILATES,Fuse Pilates,"3301 New Mexico Ave NW, Washington",4.8,(500+)
DANCE,Pole Pressure,"1322 14th St NW, Second Floor, Washington",4.7,(1000+)
"YOGA, STRENGTH TRAINING",City Fitness Gym,"3525 Connecticut Ave NW, Washington",4.6,(500+)
GYM TIME,Crunch Gym,"5100 Wisconsin Ave NW, Washington",4.6,(500+)
"YOGA, PILATES, …",Vikriya Lab,"106 N Lee St, Alexandria",4.8,(100+)
GYM TIME,Gold's Gym,"6960 Braddock Rd, 6940-A Braddock Shopping Center, Annandale",4.7,(100+)
DANCE,Saffron Dance,"3260 Wilson Blvd, Arlington",4.8,(500+)
MEDITATION,Eaton Wellness DC,"1201 K Street Northwest, Washington",4.9,(100+)
YOGA,Uprising Yoga Center,"3212 O Street Northwest Lower Level, Washington",4.9,(100+)
PILATES,Toolbox,"1627 Connecticut Ave NW, Washington",4.8,(1000+)
DANCE,CHampion Lifestyle Fitness - Dance Fitness,"3400 14th Street NW, Washington",5.0,(100+)
GYM TIME,Gold's Gym,"3505 Carlin Springs Rd, Bailey's Crossroads",4.7,(100+)
YOGA,Yoga Toka,"3260 Duke Street, Alexandria",4.7,(100+)
YOGA,Good Vibes Yoga,"Bradlee Medical Building, 3541 W Braddock Rd, Suite 206, Alexandria",4.8,(100+)
"YOGA, PILATES",Mind the Mat Pilates and Yoga,"3300 Fairfax Drive Unit B, Arlington",4.7,(100+)
GYM TIME,Gold's Gym,"255 S Van Dorn St, Alexandria",4.6,(100+)
DANCE,F.I.T. 4 Polers,"2304 Huntington Ave, Alexandria",4.7,(100+)
"MASSAGE, FACIAL, …",Mynd Spa & Salon,"5225 Wisconsin Avenue Northwest, Washington DC",4.7,(100+)
"MEDITATION, YOGA",The Glow Club,"1913 9th Street Northwest , 2nd floor, Washington",4.9,(100+)
"YOGA, PILATES, …",Mind Your Body Oasis,"1750 Crystal Dr, Arlington",4.7,(100+)
"MASSAGE, FACIAL, …",The Red Door Salon & Spa,"1401 Pennsylvania Avenue Northwest, Washington",4.6,(100+)
DANCE,The Washington School of Ballet,"3308 Wisconsin Ave NW, Suite 204, Washington",4.8,(100+)
"YOGA, PILATES",Balance Studio,"4719 Rosedale Ave, Bethesda",4.7,(1000+)
PILATES,Fuel Body Lab,"Entrance on 30th Street , 2934 M St NW, 2nd Floor, Washington",4.7,(1000+)
"PILATES, STRENGTH TRAINING",Body Dynamics,"410 S Maple Ave, Falls Church",4.6,(100+)
STRENGTH TRAINING,CrossFit DC,"1507 U St NW, Washington",4.8,(500+)
STRENGTH TRAINING,MAD Fitness,"7322 Carroll Ave., Takoma Park",4.8,(100+)
DANCE,Maryland Youth Ballet,"926 Ellsworth Drive, Silver Spring",4.9,(59)
BEAUTY,Glam+Go,"2401 M St NW, Washington",4.6,(100+)
YOGA,Ashtanga Yoga Studio DC,"5117 MacArthur Blvd, Washington",4.9,(100+)
DANCE,Salsa With Silvia,"3232 Georgia Avenue Northwest, Suite 104, Washington",4.8,(100+)
STRENGTH TRAINING,BT FITNESS,"20 S Quaker Ln, Suite 130, Alexandria",4.9,(100+)
DANCE,Dance @ the ABY,"1325 W St NW, Washington",4.6,(100+)
STRENGTH TRAINING,LOTUS Fitness,"7117 Maple Avenue, Takoma Park",4.9,(100+)
STRENGTH TRAINING,Urban Athletic Club,"804 N St NW, Washington DC",4.8,(100+)
YOGA,Numi Yoga,"4513 College Ave, College Park",4.8,(83)
CRYOTHERAPY,Capital Cryo,"3301 New Mexico Avenue NW , Suite 106, Washington",4.9,(85)
DANCE,Soka Tribe Dance Fitness,"Off Road DC, 905 U St NW, Washington",5.0,(100+)
DANCE,"DivaDance Washington, DC @ DC Pilates","526 H St NE, 2nd Floor, Washington",4.8,(500+)
STRENGTH TRAINING,Atlas Fitness,"920 11th St SE, Washington",4.9,(500+)
"MASSAGE, FACIAL, …",Mynd Spa & Salon,"1101 South Joyce Street, Arlington",4.7,(100+)
DANCE,The Dance Institute of Washington,"3400 14th St NW, Washington",4.9,(72)
"PILATES, STRENGTH TRAINING, …",Ignite Good Health,"4907 Cordell Ave, 2nd Floor, Bethesda",4.7,(100+)
"YOGA, STRENGTH TRAINING",Body by Buckner,"1310 Pennsylvania Avenue Southeast, Washington",4.9,(54)
"PRENATAL, YOGA",Breathing Space Yoga,"641 Pennsylvania Ave SE, Washington",4.8,(51)
BOXING,Bethesda Boxing and Kickboxing Academy,"4940 St Elmo Ave, Bethesda",4.6,(100+)
STRENGTH TRAINING,Urban Athletic Club,"Kimpton Glover Park Hotel, Level G1, 2505 Wisconsin Ave NW, Washington",4.9,(100+)
STRENGTH TRAINING,Body Shop Fitness by Design LLC,"224 North Henry Street, Alexandria",5.0,(91)
DANCE,My Body Shop,"6001 66th Ave, East Riverdale",4.7,(100+)
YOGA,Sweetbay Yoga,"5456 Westbard Avenue, Bethesda",4.7,(42)
MASSAGE,Bethesda Salt Cave,"4709 Montgomery Lane, Bethesda",4.5,(100+)
CRYOTHERAPY,Capital Cryo,"4912 Hampden Ln, Bethesda",4.9,(100+)
DANCE,Jazzercise,"200 N Glebe Rd, Lobby Level, Arlington",4.7,(100+)
"YOGA, MARTIAL ARTS, …",Karma Yoga,"246-A West Broad Street, Falls Church",4.6,(87)
MASSAGE,Washington Injury and Sports Performance Clinic,"1444 I Street Northwest, Lower Level, Washington",4.4,(100+)
STRENGTH TRAINING,Foundation Fitness,"4380 MacArthur Blvd, Washington",4.7,(100+)
MASSAGE,Unwind Wellness,"1990 18th St NW, Washington",4.9,(78)
STRENGTH TRAINING,Capstone Performance Training,"444 West Broad Street Suite B, Falls Church",4.8,(30)
STRENGTH TRAINING,CenterPointe,"1802 Adams Mill Rd NW, Washington",4.8,(500+)
STRENGTH TRAINING,Ballston CrossFit,"1110 N Glebe Rd, Arlington",4.7,(100+)
DANCE,Mix It Up Dance Fitness,"Roda Movement 7014-A Westmoreland Ave., Takoma Park",4.7,(36)
BOXING,Hard Training Club,"1726 Kalorama Rd NW, Washington",4.7,(100+)
STRENGTH TRAINING,Fitology,"6831 Wisconsin Ave, 401, Bethesda",4.5,(81)
DANCE,Jazzercise,"5020 Battery Ln, Bethesda",4.7,(100+)
STRENGTH TRAINING,American Parkour,"219 M St NW, Washington",4.7,(100+)
STRENGTH TRAINING,Laurie Granger Boot Camps,"1516 N. Lincoln Street, Arlington",4.9,(50)
STRENGTH TRAINING,Elements Fitness and Wellness Center,"2233 Wisconsin Ave NW, Suite #217, Washington",5.0,(49)
YOGA,Bikram Yoga,"5416 Eisenhower Avenue, Alexandria",4.7,(24)
STRENGTH TRAINING,Clarendon Personal Training,"2907 Wilson Blvd, Arlington",4.9,(46)
STRENGTH TRAINING,Physiology Fitness,"1102 5th Street Northwest Unit B, Washington",4.9,(24)
YOGA,Sky House Yoga,"1111 Spring St, Silver Spring",4.4,(51)
"MASSAGE, FACIAL",Illa Spa,"2035 P Street Northwest, Washington",4.4,(90)
STRENGTH TRAINING,Sam Pfister Training,"1271 5th St NE, Washington",4.9,(28)
BARRE,Studio Body Logic,"4001 9th St N, Suite 108, Arlington",4.5,(100+)
DANCE,Dance Studio Lioudmila,"18 Roth St, Alexandria",5.0,(26)
"YOGA, BARRE",Grace Barre & Yoga,"2499 N Harrison Street, Lower Level, Suite 1, Studio C, Arlington",5.0,(21)
DANCE,Serpentine Dance Studios,"4930 Saint Elmo Avenue, Bethesda",4.9,(63)
PILATES,Excel Pilates,"3407 8th Street NE, Washington",4.7,(59)
DANCE,Jazzercise,"1605 Cameron St, Alexandria",4.7,(53)
STRENGTH TRAINING,FO Fitness,"4819 Eisenhower Ave, Ste A, Alexandria",4.7,(30)
STRENGTH TRAINING,Sergeant's Fitness Concepts,"2315 South Grant Street, Arlington",4.8,(26)
DANCE,Born 2 Dance,"Inside Theater On The Run, 3700 S Four Mile Run Dr, Arlington",4.8,(100+)
MASSAGE,Unwind Wellness,"1054 Thomas Jefferson St NW, Washington",4.7,(49)
RUNNING,Pacers Running,"1821 14th Street Northwest, Washington",5.0,(15)
BARRE,Studio Body Logic,"2417 Mt Vernon Ave, Alexandria",4.5,(84)
"STRENGTH TRAINING, BOXING",WeRep Fitness,"1112 16th Street Northwest, #140, Washington",4.8,(14)
"YOGA, DANCE",Twist and Turns Body Fitness,"5521 Colorado Ave NW, Suite 3, Washington",4.8,(53)
PILATES,Capital Pilates Studio,"4900 Massachusetts Ave NW, Washington",4.9,(19)
BOXING,Square Fit with Swift,"5814 Allentown Way, Camp Springs",5.0,(36)
CYCLING,AmeanSpinn,"11222 Grandview Ave , Ste. 7 , Silver Spring",4.5,(100+)
STRENGTH TRAINING,Stroller Strong Moms,"1600 S Hayes St, Arlington",4.9,(62)
"YOGA, STRENGTH TRAINING, …",Cypress Fitness,"6867 Elm Street, McLean",4.9,(19)
STRENGTH TRAINING,Chevy Chase Athletic Club,"5454 Wisconsin Ave, Chevy Chase",3.9,(39)
DANCE,ZUMBA with Elena,"5207 Wisconsin Ave NW, Washington",4.8,(77)
"DANCE, BOXING",WJW Fitness,"6725 Suitland Road , Suite 202, Morningside",4.9,(10)
YOGA,Dream Yoga Studio & Wellness Center,"1485 Chain Bridge Road #104, McLean",4.4,(15)
"YOGA, STRENGTH TRAINING, …",JTCC,"5200 Campus Drive, College Park",4.1,(17)
DANCE,Jazzercise Washington DC NW,"2437 15th Street Northwest, Washington",4.7,(20)
DANCE,Brilliant Body Movement,"3232 Georgia Ave. NW, Washington D.C.",4.9,(17)
STRENGTH TRAINING,Fab Body Factory,"8027-C Penn Randall Pl, Upper Marlboro",4.6,(6)
"MARTIAL ARTS, BOXING",Guerrera,"1722 I St NW , lower level, Washington",5.0,(7)
GYM TIME,DOLFA Exercise Studio,"200 Constitution Ave NW,, Washington",3.4,(16)
STRENGTH TRAINING,More Than Human LLC,"1726 Kalorama Road NW, Washington DC",4.1,(21)
STRENGTH TRAINING,FRU FIT,"7828 Parstons Drive, Forestville",5.0,(7)
"PILATES, STRENGTH TRAINING",Johnnie Boi Fitness,"6901 Old Alexandria Ferry Road, Clinton",4.9,(17)
YOGA,Yoga In Daily Life,"2402 Mount Vernon Avenue, Alexandria",4.2,(50)
DANCE,Tango Mercurio,"1812 Ingleside Ter NW , #5, Washington",5.0,(8)
STRENGTH TRAINING,Sergeant's Fitness Concepts,"3210 King Street, Alexandria",5.0,(6)
STRENGTH TRAINING,Sergeant's Fitness Concepts,"5910 Goldsboro Road, Bethesda",5.0,(9)
"STRENGTH TRAINING, OUTDOORS",BbG Fitness,"2845 Marcey Road, Arlington",4.8,(5)
MARTIAL ARTS,Victory Karate,"9332 Georgia Ave, Silver Spring",4.3,(6)
DANCE,Jazzercise,"1108 Jefferson St, Alexandria",4.8,(33)
STRENGTH TRAINING,Got Your Back Total Health,"4900 Massachusetts Ave NW, Washington",4.9,(28)
"MASSAGE, SAUNA",Spa By Ivanka Trump,"1100 Pennsylvania Ave NW, Washington",4.2,(7)
DANCE,Afrobeat Fit DC,"Dance Loft on 14th, 4618 14th Street NW, Washington",4.7,(9)
YOGA,River's Edge Yoga,"300 Montgomery St, Suite 201, Alexandria",4.7,(47)
"MASSAGE, FACIAL, …",Mynd Spa & Salon,"7777 Baltimore Avenue, College Park",4.4,(9)
"YOGA, STRENGTH TRAINING",Fitness Snob Studio,"617 Rhode Island Ave NE, Washington",4.7,(7)
DANCE,Dance Loft on 14,"4618 14th St NW, 2nd Floor, Washington",4.7,(51)
"YOGA, BARRE",Grace Barre & Yoga,"1800 North Highland Street, Arlington",4.6,(6)
YOGA,Bikram Yoga Alliance,"1073 West Broad Street Suite 213, Falls Church",4.2,(14)
FACIAL,Personal Esthetics,"1762 Columbia Road Northwest, Unit 3, Washington",4.5,(5)
STRENGTH TRAINING,TeamDunston,"2700 S Quincy St, Suite 100A (Lvl B), Arlington",4.9,(38)
DANCE,Jazzercise VA,"4710 N Chambliss St, Alexandria",4.8,(89)
BARRE,sidebarre,"3400 14th Street NW , Washington",4.3,(12)
DANCE,Zumba Cheri,"617 Rhode Island Ave. NE, Washington",4.4,(12)
DANCE,Jazzercise,"1115 Martha Custis Dr, Alexandria",4.3,(7)
YOGA,Train Like a Pro,"1050 Connecticut Ave NW, The Washington Square Building, Washington",2.6,(6)
YOGA,Train Like a Pro,"1666 K Street Northwest, Washington",3.2,(12)
